filename,width,height,class,xmin,ymin,xmax,ymax
007.jpg,2560,1920,normal_cell,2360,1679,2399,1742
007.jpg,2560,1920,normal_cell,2220,1810,2255,1843
007.jpg,2560,1920,normal_cell,2146,1747,2177,1792
007.jpg,2560,1920,normal_cell,2180,1362,2221,1394
007.jpg,2560,1920,normal_cell,1953,1345,1999,1389
007.jpg,2560,1920,normal_cell,1780,1474,1814,1512
007.jpg,2560,1920,normal_cell,1766,1525,1794,1566
007.jpg,2560,1920,normal_cell,2126,1114,2165,1162
007.jpg,2560,1920,normal_cell,2206,1139,2277,1168
007.jpg,2560,1920,normal_cell,2275,1043,2331,1099
007.jpg,2560,1920,normal_cell,2468,1134,2509,1184
007.jpg,2560,1920,normal_cell,2160,759,2236,814
007.jpg,2560,1920,normal_cell,2207,693,2293,741
007.jpg,2560,1920,normal_cell,2254,726,2309,760
007.jpg,2560,1920,normal_cell,2299,700,2347,745
007.jpg,2560,1920,normal_cell,1706,94,1778,189
007.jpg,2560,1920,normal_cell,1460,29,1496,77
007.jpg,2560,1920,normal_cell,1230,174,1273,213
007.jpg,2560,1920,normal_cell,751,17,796,55
007.jpg,2560,1920,normal_cell,809,73,852,118
007.jpg,2560,1920,normal_cell,975,1,1012,37
007.jpg,2560,1920,normal_cell,2046,160,2091,219
007.jpg,2560,1920,normal_cell,2008,229,2050,269
007.jpg,2560,1920,normal_cell,2045,280,2087,321
007.jpg,2560,1920,normal_cell,1927,308,1976,355
008.jpg,2560,1920,normal_cell,2134,1735,2188,1794
008.jpg,2560,1920,normal_cell,1686,1282,1731,1323
008.jpg,2560,1920,normal_cell,1958,1341,1995,1391
008.jpg,2560,1920,normal_cell,1773,1457,1807,1502
008.jpg,2560,1920,normal_cell,1759,1518,1793,1568
008.jpg,2560,1920,normal_cell,1569,1650,1608,1694
008.jpg,2560,1920,normal_cell,1541,1718,1576,1758
008.jpg,2560,1920,normal_cell,1588,1857,1629,1894
008.jpg,2560,1920,normal_cell,1919,1758,1969,1819
008.jpg,2560,1920,normal_cell,1984,1733,2023,1781
008.jpg,2560,1920,normal_cell,2000,1643,2037,1685
008.jpg,2560,1920,normal_cell,2022,1535,2063,1569
008.jpg,2560,1920,normal_cell,2098,1523,2144,1556
008.jpg,2560,1920,normal_cell,2175,1358,2225,1394
008.jpg,2560,1920,normal_cell,2132,1133,2170,1166
008.jpg,2560,1920,normal_cell,2209,1140,2277,1166
008.jpg,2560,1920,normal_cell,2281,1040,2337,1096
008.jpg,2560,1920,normal_cell,2457,1145,2501,1179
008.jpg,2560,1920,normal_cell,1585,1143,1647,1185
008.jpg,2560,1920,normal_cell,1531,1426,1578,1467
008.jpg,2560,1920,normal_cell,1441,1420,1491,1471
008.jpg,2560,1920,normal_cell,1428,1562,1470,1603
008.jpg,2560,1920,normal_cell,1163,1735,1228,1763
008.jpg,2560,1920,normal_cell,1085,1440,1142,1492
008.jpg,2560,1920,normal_cell,972,1310,1025,1361
008.jpg,2560,1920,normal_cell,623,1356,667,1395
008.jpg,2560,1920,normal_cell,2019,905,2065,964
008.jpg,2560,1920,normal_cell,1825,852,1872,883
008.jpg,2560,1920,normal_cell,1453,921,1495,952
008.jpg,2560,1920,normal_cell,1100,884,1172,931
008.jpg,2560,1920,normal_cell,1011,791,1048,840
008.jpg,2560,1920,normal_cell,1147,680,1184,740
008.jpg,2560,1920,normal_cell,1587,804,1629,847
008.jpg,2560,1920,normal_cell,1599,695,1635,724
008.jpg,2560,1920,normal_cell,1729,702,1765,756
008.jpg,2560,1920,normal_cell,1606,632,1649,666
008.jpg,2560,1920,normal_cell,1682,632,1727,671
008.jpg,2560,1920,normal_cell,1478,485,1519,523
008.jpg,2560,1920,normal_cell,2161,766,2223,821
008.jpg,2560,1920,normal_cell,2238,733,2310,769
008.jpg,2560,1920,normal_cell,2275,767,2316,799
008.jpg,2560,1920,normal_cell,2316,745,2425,786
008.jpg,2560,1920,normal_cell,1927,327,1965,365
008.jpg,2560,1920,normal_cell,2033,307,2089,362
008.jpg,2560,1920,normal_cell,1981,254,2027,295
008.jpg,2560,1920,normal_cell,2018,190,2068,245
008.jpg,2560,1920,normal_cell,1735,102,1781,155
008.jpg,2560,1920,normal_cell,2056,134,2085,167
008.jpg,2560,1920,normal_cell,1435,32,1505,85
008.jpg,2560,1920,normal_cell,1206,176,1256,223
008.jpg,2560,1920,normal_cell,741,3,809,60
008.jpg,2560,1920,normal_cell,808,81,849,123
008.jpg,2560,1920,normal_cell,618,377,653,421
008.jpg,2560,1920,normal_cell,981,1,1015,22
008.jpg,2560,1920,normal_cell,2,534,46,567
008.jpg,2560,1920,normal_cell,145,520,197,574
008.jpg,2560,1920,normal_cell,190,889,266,956
008.jpg,2560,1920,normal_cell,319,932,365,976
008.jpg,2560,1920,normal_cell,413,941,453,980
008.jpg,2560,1920,normal_cell,72,1187,108,1225
008.jpg,2560,1920,normal_cell,389,1228,415,1263
008.jpg,2560,1920,normal_cell,468,1678,509,1716
008.jpg,2560,1920,normal_cell,402,1814,454,1862
008.jpg,2560,1920,normal_cell,297,55,351,80
008.jpg,2560,1920,normal_cell,2226,1801,2270,1842
008.jpg,2560,1920,normal_cell,2357,1685,2394,1742
009.jpg,2560,1920,normal_cell,2230,1805,2267,1840
009.jpg,2560,1920,normal_cell,2358,1689,2391,1738
009.jpg,2560,1920,normal_cell,2004,1640,2036,1686
009.jpg,2560,1920,normal_cell,2023,1534,2067,1571
009.jpg,2560,1920,normal_cell,2103,1515,2149,1556
009.jpg,2560,1920,normal_cell,2174,1364,2217,1392
009.jpg,2560,1920,normal_cell,1959,1354,2007,1387
009.jpg,2560,1920,normal_cell,1776,1458,1805,1495
009.jpg,2560,1920,normal_cell,1759,1534,1792,1569
009.jpg,2560,1920,normal_cell,1541,1728,1574,1766
009.jpg,2560,1920,normal_cell,1577,1647,1612,1707
009.jpg,2560,1920,normal_cell,1580,1838,1628,1869
009.jpg,2560,1920,normal_cell,1157,1761,1217,1798
009.jpg,2560,1920,normal_cell,1009,1899,1056,1920
009.jpg,2560,1920,normal_cell,1441,1425,1486,1460
009.jpg,2560,1920,normal_cell,1523,1424,1565,1463
009.jpg,2560,1920,normal_cell,1677,1295,1720,1335
009.jpg,2560,1920,normal_cell,1568,1156,1609,1198
009.jpg,2560,1920,normal_cell,2129,1141,2167,1171
009.jpg,2560,1920,normal_cell,2207,1138,2269,1167
009.jpg,2560,1920,normal_cell,2289,1047,2324,1106
009.jpg,2560,1920,normal_cell,2464,1145,2504,1188
009.jpg,2560,1920,normal_cell,2164,778,2226,828
009.jpg,2560,1920,normal_cell,2265,759,2315,787
009.jpg,2560,1920,normal_cell,2334,776,2381,812
009.jpg,2560,1920,normal_cell,2282,798,2325,827
009.jpg,2560,1920,normal_cell,2038,911,2076,962
009.jpg,2560,1920,normal_cell,1846,886,1892,921
009.jpg,2560,1920,normal_cell,1682,626,1732,672
009.jpg,2560,1920,normal_cell,1717,710,1767,751
009.jpg,2560,1920,normal_cell,1600,630,1640,669
009.jpg,2560,1920,normal_cell,1592,691,1643,729
009.jpg,2560,1920,normal_cell,1588,803,1634,850
009.jpg,2560,1920,normal_cell,1459,921,1508,973
009.jpg,2560,1920,normal_cell,1479,491,1519,530
009.jpg,2560,1920,normal_cell,1920,336,1960,377
009.jpg,2560,1920,normal_cell,1961,271,2003,318
009.jpg,2560,1920,normal_cell,2010,332,2077,413
009.jpg,2560,1920,normal_cell,1986,216,2040,257
009.jpg,2560,1920,normal_cell,2036,161,2070,197
009.jpg,2560,1920,normal_cell,1733,105,1781,154
009.jpg,2560,1920,normal_cell,1425,36,1501,85
009.jpg,2560,1920,normal_cell,1189,169,1232,216
009.jpg,2560,1920,normal_cell,1164,690,1215,756
009.jpg,2560,1920,normal_cell,1125,918,1192,955
009.jpg,2560,1920,normal_cell,1428,1558,1467,1609
009.jpg,2560,1920,normal_cell,1094,1431,1141,1463
009.jpg,2560,1920,normal_cell,971,1306,1020,1360
009.jpg,2560,1920,normal_cell,523,1548,578,1596
009.jpg,2560,1920,normal_cell,477,1664,517,1721
009.jpg,2560,1920,normal_cell,406,1809,459,1851
009.jpg,2560,1920,normal_cell,630,1361,670,1385
009.jpg,2560,1920,normal_cell,384,1237,428,1271
009.jpg,2560,1920,normal_cell,420,950,448,976
009.jpg,2560,1920,normal_cell,323,940,361,973
009.jpg,2560,1920,normal_cell,106,851,291,1012
009.jpg,2560,1920,normal_cell,135,517,220,598
009.jpg,2560,1920,normal_cell,621,374,660,417
009.jpg,2560,1920,normal_cell,1,548,35,583
009.jpg,2560,1920,normal_cell,1,348,30,417
009.jpg,2560,1920,normal_cell,299,81,360,111
009.jpg,2560,1920,normal_cell,803,81,860,130
009.jpg,2560,1920,normal_cell,756,2,820,44
009.jpg,2560,1920,normal_cell,979,1,1020,25
009.jpg,2560,1920,normal_cell,1002,785,1061,831
009.jpg,2560,1920,normal_cell,63,1182,115,1243
009.jpg,2560,1920,normal_cell,1924,1783,1965,1826
009.jpg,2560,1920,normal_cell,1977,1741,2011,1786
009.jpg,2560,1920,normal_cell,2135,1723,2176,1769
009.jpg,2560,1920,normal_cell,2122,1778,2170,1817
010.jpg,2560,1920,normal_cell,61,1182,120,1249
010.jpg,2560,1920,normal_cell,3,380,46,431
010.jpg,2560,1920,normal_cell,1,539,48,580
010.jpg,2560,1920,normal_cell,146,523,207,584
010.jpg,2560,1920,normal_cell,625,366,671,407
010.jpg,2560,1920,normal_cell,294,111,348,144
010.jpg,2560,1920,normal_cell,812,98,872,146
010.jpg,2560,1920,normal_cell,752,1,826,50
010.jpg,2560,1920,normal_cell,983,1,1020,36
010.jpg,2560,1920,normal_cell,1175,166,1226,216
010.jpg,2560,1920,normal_cell,1429,51,1518,86
010.jpg,2560,1920,normal_cell,1025,789,1061,845
010.jpg,2560,1920,normal_cell,1175,726,1228,778
010.jpg,2560,1920,normal_cell,1081,962,1145,1005
010.jpg,2560,1920,normal_cell,1466,935,1516,987
010.jpg,2560,1920,normal_cell,1549,1172,1611,1224
010.jpg,2560,1920,normal_cell,1444,1427,1492,1461
010.jpg,2560,1920,normal_cell,1512,1421,1569,1447
010.jpg,2560,1920,normal_cell,1421,1566,1465,1611
010.jpg,2560,1920,normal_cell,1581,1656,1612,1697
010.jpg,2560,1920,normal_cell,1538,1737,1581,1778
010.jpg,2560,1920,normal_cell,1572,1829,1638,1869
010.jpg,2560,1920,normal_cell,1151,1779,1211,1824
010.jpg,2560,1920,normal_cell,1009,1879,1061,1920
010.jpg,2560,1920,normal_cell,466,1657,512,1697
010.jpg,2560,1920,normal_cell,396,1790,470,1836
010.jpg,2560,1920,normal_cell,622,1362,673,1398
010.jpg,2560,1920,normal_cell,955,1296,1021,1371
010.jpg,2560,1920,normal_cell,1085,1405,1139,1458
010.jpg,2560,1920,normal_cell,372,1247,425,1296
010.jpg,2560,1920,normal_cell,415,943,449,991
010.jpg,2560,1920,normal_cell,319,936,361,986
010.jpg,2560,1920,normal_cell,176,882,279,959
010.jpg,2560,1920,normal_cell,1471,492,1517,541
010.jpg,2560,1920,normal_cell,1603,623,1642,663
010.jpg,2560,1920,normal_cell,1684,623,1725,669
010.jpg,2560,1920,normal_cell,1600,692,1643,726
010.jpg,2560,1920,normal_cell,1703,687,1752,736
010.jpg,2560,1920,normal_cell,1589,796,1634,847
010.jpg,2560,1920,normal_cell,1869,892,1919,945
010.jpg,2560,1920,normal_cell,2038,909,2100,957
010.jpg,2560,1920,normal_cell,2181,781,2252,846
010.jpg,2560,1920,normal_cell,2289,824,2337,860
010.jpg,2560,1920,normal_cell,2280,780,2331,819
010.jpg,2560,1920,normal_cell,2340,783,2434,845
010.jpg,2560,1920,normal_cell,2272,1036,2345,1103
010.jpg,2560,1920,normal_cell,2143,1133,2184,1171
010.jpg,2560,1920,normal_cell,2212,1139,2271,1168
010.jpg,2560,1920,normal_cell,2457,1141,2520,1197
010.jpg,2560,1920,normal_cell,2176,1361,2213,1396
010.jpg,2560,1920,normal_cell,1969,1345,2012,1401
010.jpg,2560,1920,normal_cell,2006,1534,2048,1572
010.jpg,2560,1920,normal_cell,2097,1527,2150,1565
010.jpg,2560,1920,normal_cell,2007,1651,2040,1692
010.jpg,2560,1920,normal_cell,1978,1742,2009,1782
010.jpg,2560,1920,normal_cell,1922,1796,1965,1846
010.jpg,2560,1920,normal_cell,2134,1733,2180,1762
010.jpg,2560,1920,normal_cell,2113,1778,2143,1815
010.jpg,2560,1920,normal_cell,2352,1680,2390,1747
010.jpg,2560,1920,normal_cell,2229,1803,2278,1833
010.jpg,2560,1920,normal_cell,1782,1447,1818,1493
010.jpg,2560,1920,normal_cell,1760,1521,1807,1593
010.jpg,2560,1920,normal_cell,1911,351,1951,390
010.jpg,2560,1920,normal_cell,1937,278,1991,351
010.jpg,2560,1920,normal_cell,1964,228,2029,271
010.jpg,2560,1920,normal_cell,2026,182,2051,214
010.jpg,2560,1920,normal_cell,1999,359,2055,408
010.jpg,2560,1920,normal_cell,1745,93,1791,142
010.jpg,2560,1920,normal_cell,1665,1309,1703,1347
011.jpg,2560,1920,normal_cell,363,1257,408,1314
011.jpg,2560,1920,normal_cell,619,1362,697,1406
011.jpg,2560,1920,normal_cell,152,849,212,880
011.jpg,2560,1920,normal_cell,332,933,373,970
011.jpg,2560,1920,normal_cell,412,949,448,986
011.jpg,2560,1920,normal_cell,1039,813,1081,853
011.jpg,2560,1920,normal_cell,1084,974,1148,1013
011.jpg,2560,1920,normal_cell,958,1320,1016,1370
011.jpg,2560,1920,normal_cell,1068,1401,1110,1451
011.jpg,2560,1920,normal_cell,1427,1553,1473,1607
011.jpg,2560,1920,normal_cell,1448,1428,1494,1459
011.jpg,2560,1920,normal_cell,1518,1407,1566,1454
011.jpg,2560,1920,normal_cell,1667,1315,1699,1345
011.jpg,2560,1920,normal_cell,1534,1185,1574,1238
011.jpg,2560,1920,normal_cell,1562,1628,1607,1674
011.jpg,2560,1920,normal_cell,1531,1733,1569,1782
011.jpg,2560,1920,normal_cell,1559,1816,1609,1847
011.jpg,2560,1920,normal_cell,1162,1826,1213,1857
011.jpg,2560,1920,normal_cell,1013,1864,1055,1901
011.jpg,2560,1920,normal_cell,352,1755,509,1826
011.jpg,2560,1920,normal_cell,468,1652,516,1692
011.jpg,2560,1920,normal_cell,788,1886,823,1920
011.jpg,2560,1920,normal_cell,1447,959,1529,1004
011.jpg,2560,1920,normal_cell,1191,753,1251,800
011.jpg,2560,1920,normal_cell,1591,793,1635,825
011.jpg,2560,1920,normal_cell,1614,691,1648,725
011.jpg,2560,1920,normal_cell,1688,682,1725,724
011.jpg,2560,1920,normal_cell,1691,616,1731,659
011.jpg,2560,1920,normal_cell,1609,618,1645,657
011.jpg,2560,1920,normal_cell,1484,506,1510,542
011.jpg,2560,1920,normal_cell,1903,890,1947,953
011.jpg,2560,1920,normal_cell,2040,914,2103,975
011.jpg,2560,1920,normal_cell,2283,1040,2331,1116
011.jpg,2560,1920,normal_cell,2133,1124,2177,1163
011.jpg,2560,1920,normal_cell,2227,1135,2271,1168
011.jpg,2560,1920,normal_cell,2463,1163,2503,1192
011.jpg,2560,1920,normal_cell,1992,1351,2022,1405
011.jpg,2560,1920,normal_cell,2176,1364,2212,1399
011.jpg,2560,1920,normal_cell,1774,1449,1810,1493
011.jpg,2560,1920,normal_cell,1764,1532,1802,1577
011.jpg,2560,1920,normal_cell,1987,1547,2031,1581
011.jpg,2560,1920,normal_cell,2084,1531,2129,1575
011.jpg,2560,1920,normal_cell,2005,1660,2042,1702
011.jpg,2560,1920,normal_cell,1975,1746,2005,1786
011.jpg,2560,1920,normal_cell,1924,1808,1968,1864
011.jpg,2560,1920,normal_cell,2142,1731,2181,1763
011.jpg,2560,1920,normal_cell,2111,1787,2145,1825
011.jpg,2560,1920,normal_cell,2230,1801,2276,1843
011.jpg,2560,1920,normal_cell,2337,1694,2378,1751
011.jpg,2560,1920,normal_cell,162,536,224,590
011.jpg,2560,1920,normal_cell,1,526,44,557
011.jpg,2560,1920,normal_cell,1,389,54,439
011.jpg,2560,1920,normal_cell,645,356,686,398
011.jpg,2560,1920,normal_cell,290,135,336,170
011.jpg,2560,1920,normal_cell,806,94,869,141
011.jpg,2560,1920,normal_cell,1172,148,1228,184
011.jpg,2560,1920,normal_cell,770,1,824,45
011.jpg,2560,1920,normal_cell,982,1,1018,29
011.jpg,2560,1920,normal_cell,1462,57,1506,87
011.jpg,2560,1920,normal_cell,1754,87,1801,127
011.jpg,2560,1920,normal_cell,1910,364,1945,403
011.jpg,2560,1920,normal_cell,1923,288,1963,346
011.jpg,2560,1920,normal_cell,1954,246,2017,295
011.jpg,2560,1920,normal_cell,2012,217,2046,246
011.jpg,2560,1920,normal_cell,2189,801,2253,856
011.jpg,2560,1920,normal_cell,2302,802,2337,835
011.jpg,2560,1920,normal_cell,2305,850,2341,878
011.jpg,2560,1920,normal_cell,2354,820,2387,861
011.jpg,2560,1920,normal_cell,1985,377,2065,469
011.jpg,2560,1920,normal_cell,53,1167,113,1216
011.jpg,2560,1920,normal_cell,68,1211,126,1256
012.jpg,2560,1920,normal_cell,1551,1803,1606,1853
012.jpg,2560,1920,normal_cell,293,162,349,201
012.jpg,2560,1920,normal_cell,1,394,56,431
012.jpg,2560,1920,normal_cell,1,482,27,523
012.jpg,2560,1920,normal_cell,173,536,246,607
012.jpg,2560,1920,normal_cell,127,791,210,831
012.jpg,2560,1920,normal_cell,317,894,395,946
012.jpg,2560,1920,normal_cell,410,941,456,996
012.jpg,2560,1920,normal_cell,51,1165,95,1209
012.jpg,2560,1920,normal_cell,77,1206,117,1248
012.jpg,2560,1920,normal_cell,349,1273,411,1320
012.jpg,2560,1920,normal_cell,613,1357,700,1411
012.jpg,2560,1920,normal_cell,455,1652,515,1692
012.jpg,2560,1920,normal_cell,416,1754,475,1830
012.jpg,2560,1920,normal_cell,752,1859,831,1920
012.jpg,2560,1920,normal_cell,1020,1832,1084,1864
012.jpg,2560,1920,normal_cell,1173,1853,1225,1887
012.jpg,2560,1920,normal_cell,1946,1831,1974,1877
012.jpg,2560,1920,normal_cell,1961,1745,1990,1789
012.jpg,2560,1920,normal_cell,2008,1669,2046,1707
012.jpg,2560,1920,normal_cell,2135,1732,2173,1768
012.jpg,2560,1920,normal_cell,2117,1801,2144,1842
012.jpg,2560,1920,normal_cell,2222,1811,2272,1850
012.jpg,2560,1920,normal_cell,1971,1560,2042,1590
012.jpg,2560,1920,normal_cell,2050,1535,2086,1596
012.jpg,2560,1920,normal_cell,1971,1360,2022,1407
012.jpg,2560,1920,normal_cell,2172,1363,2210,1395
012.jpg,2560,1920,normal_cell,1766,1434,1799,1485
012.jpg,2560,1920,normal_cell,1761,1533,1791,1574
012.jpg,2560,1920,normal_cell,1556,1602,1605,1636
012.jpg,2560,1920,normal_cell,1428,1571,1461,1608
012.jpg,2560,1920,normal_cell,1437,1423,1481,1461
012.jpg,2560,1920,normal_cell,1504,1393,1558,1421
012.jpg,2560,1920,normal_cell,1663,1320,1697,1353
012.jpg,2560,1920,normal_cell,1513,1215,1564,1260
012.jpg,2560,1920,normal_cell,2116,1110,2168,1150
012.jpg,2560,1920,normal_cell,2226,1133,2276,1168
012.jpg,2560,1920,normal_cell,2277,1045,2334,1114
012.jpg,2560,1920,normal_cell,2465,1170,2508,1211
012.jpg,2560,1920,normal_cell,2202,794,2268,867
012.jpg,2560,1920,normal_cell,2296,837,2337,861
012.jpg,2560,1920,normal_cell,2308,870,2362,902
012.jpg,2560,1920,normal_cell,2363,838,2412,875
012.jpg,2560,1920,normal_cell,2089,913,2129,974
012.jpg,2560,1920,normal_cell,1932,897,1971,952
012.jpg,2560,1920,normal_cell,1450,967,1533,1006
012.jpg,2560,1920,normal_cell,1584,787,1620,828
012.jpg,2560,1920,normal_cell,1611,685,1653,723
012.jpg,2560,1920,normal_cell,1676,669,1710,722
012.jpg,2560,1920,normal_cell,1689,602,1736,647
012.jpg,2560,1920,normal_cell,1607,617,1653,659
012.jpg,2560,1920,normal_cell,1483,507,1517,548
012.jpg,2560,1920,normal_cell,1908,378,1944,415
012.jpg,2560,1920,normal_cell,1913,308,1955,365
012.jpg,2560,1920,normal_cell,1967,242,2002,314
012.jpg,2560,1920,normal_cell,2001,229,2031,262
012.jpg,2560,1920,normal_cell,665,360,699,390
012.jpg,2560,1920,normal_cell,815,99,857,134
012.jpg,2560,1920,normal_cell,763,8,813,46
012.jpg,2560,1920,normal_cell,984,1,1011,26
012.jpg,2560,1920,normal_cell,1169,143,1201,191
012.jpg,2560,1920,normal_cell,1448,78,1489,116
012.jpg,2560,1920,normal_cell,1746,79,1774,114
012.jpg,2560,1920,normal_cell,960,1320,1022,1375
012.jpg,2560,1920,normal_cell,1059,1382,1101,1418
012.jpg,2560,1920,normal_cell,1056,982,1117,1043
012.jpg,2560,1920,normal_cell,1050,849,1114,886
012.jpg,2560,1920,normal_cell,1214,786,1266,834
012.jpg,2560,1920,normal_cell,2329,1707,2372,1773
013.jpg,2560,1920,normal_cell,963,1303,1032,1378
013.jpg,2560,1920,normal_cell,612,1362,696,1405
013.jpg,2560,1920,normal_cell,1020,997,1065,1056
013.jpg,2560,1920,normal_cell,1081,870,1149,909
013.jpg,2560,1920,normal_cell,1236,823,1287,863
013.jpg,2560,1920,normal_cell,1443,962,1533,1018
013.jpg,2560,1920,normal_cell,1507,1214,1560,1264
013.jpg,2560,1920,normal_cell,1442,1425,1482,1462
013.jpg,2560,1920,normal_cell,1498,1384,1562,1414
013.jpg,2560,1920,normal_cell,1648,1324,1701,1391
013.jpg,2560,1920,normal_cell,1762,1432,1793,1493
013.jpg,2560,1920,normal_cell,1761,1533,1797,1569
013.jpg,2560,1920,normal_cell,1563,1587,1594,1636
013.jpg,2560,1920,normal_cell,1426,1571,1463,1608
013.jpg,2560,1920,normal_cell,1028,1368,1071,1415
013.jpg,2560,1920,normal_cell,1040,1802,1092,1841
013.jpg,2560,1920,normal_cell,457,1659,497,1701
013.jpg,2560,1920,normal_cell,429,1747,463,1843
013.jpg,2560,1920,normal_cell,376,1282,413,1328
013.jpg,2560,1920,normal_cell,339,890,387,942
013.jpg,2560,1920,normal_cell,416,948,453,992
013.jpg,2560,1920,normal_cell,1569,783,1604,829
013.jpg,2560,1920,normal_cell,1613,683,1655,723
013.jpg,2560,1920,normal_cell,1673,660,1709,698
013.jpg,2560,1920,normal_cell,1700,587,1730,628
013.jpg,2560,1920,normal_cell,1609,615,1647,652
013.jpg,2560,1920,normal_cell,1484,510,1521,544
013.jpg,2560,1920,normal_cell,1901,320,1939,363
013.jpg,2560,1920,normal_cell,1958,288,1987,330
013.jpg,2560,1920,normal_cell,1910,381,1943,426
013.jpg,2560,1920,normal_cell,1974,403,2009,451
013.jpg,2560,1920,normal_cell,1953,242,2006,275
013.jpg,2560,1920,normal_cell,1960,917,1998,961
013.jpg,2560,1920,normal_cell,2100,896,2169,971
013.jpg,2560,1920,normal_cell,2223,809,2292,875
013.jpg,2560,1920,normal_cell,2326,854,2369,889
013.jpg,2560,1920,normal_cell,2378,845,2426,885
013.jpg,2560,1920,normal_cell,2322,893,2367,930
013.jpg,2560,1920,normal_cell,2287,1041,2334,1107
013.jpg,2560,1920,normal_cell,2128,1108,2164,1161
013.jpg,2560,1920,normal_cell,2224,1137,2298,1178
013.jpg,2560,1920,normal_cell,2469,1155,2503,1214
013.jpg,2560,1920,normal_cell,2170,1360,2211,1397
013.jpg,2560,1920,normal_cell,1984,1370,2019,1409
013.jpg,2560,1920,normal_cell,2001,1555,2038,1587
013.jpg,2560,1920,normal_cell,2055,1571,2088,1617
013.jpg,2560,1920,normal_cell,2008,1672,2038,1710
013.jpg,2560,1920,normal_cell,1945,1741,1971,1789
013.jpg,2560,1920,normal_cell,1960,1838,1996,1893
013.jpg,2560,1920,normal_cell,2121,1723,2157,1778
013.jpg,2560,1920,normal_cell,2110,1803,2139,1847
013.jpg,2560,1920,normal_cell,2234,1820,2272,1864
013.jpg,2560,1920,normal_cell,2321,1760,2374,1797
